analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,deputado,deputado,1.0,0.0
homem -> mulher,presidenta,primeira-dama,0.5912407636642456,0.4087592363357544
mulher -> homem,presidente,bringel,0.15695594251155853,0.8430440574884415
homem -> mulher,senadora,senadora,1.0,0.0
mulher -> homem,senador,senador,1.0,0.0
homem -> mulher,juíza,juíza,1.0,0.0
mulher -> homem,juiz,juiz,1.0,0.0
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,janine,0.501793384552002,0.49820661544799805
homem -> mulher,professora,professora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,professor,professor,1.0,0.0
homem -> mulher,engenheira,engenheira,1.0,0.0
mulher -> homem,engenheiro,cientista,0.5455411672592163,0.4544588327407837
homem -> mulher,cantora,cantora,1.0,0.0
mulher -> homem,cantor,irreverente,0.39021265506744385,0.6097873449325562
homem -> mulher,musicista,musicista,1.0,0.0
mulher -> homem,músico,virtuoso,0.6194033622741699,0.3805966377258301
homem -> mulher,dançarina,dançarina,0.9999999403953552,5.960464477539063e-08
mulher -> homem,dançarino,dublê,0.6638689041137695,0.33613109588623047
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,marzullo,0.45807382464408875,0.5419261753559113
homem -> mulher,esposa,esposa,1.0,0.0
mulher -> homem,marido,meio-irmão,0.5111303925514221,0.4888696074485779
homem -> mulher,mãe,mãe,1.0,0.0
mulher -> homem,pai,rapaz,0.492881715297699,0.507118284702301
homem -> mulher,filha,filha,1.0,0.0
mulher -> homem,filho,filho,1.0,0.0
homem -> mulher,casada,empresária,0.7042154669761658,0.29578453302383423
mulher -> homem,casado,filho,0.4397144317626953,0.5602855682373047
homem -> mulher,programadora,locutora,0.600074052810669,0.39992594718933105
mulher -> homem,programador,empirista,0.6318331360816956,0.36816686391830444
homem -> mulher,pesquisadora,pesquisadora,1.0,0.0
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,engenheira,0.6085340976715088,0.3914659023284912
mulher -> homem,astrônomo,duns,0.6794196367263794,0.3205803632736206
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,médico,1.0,0.0
homem -> mulher,enfermeira,doutorada,0.306825190782547,0.693174809217453
mulher -> homem,enfermeiro,cozinheiro,0.4824008643627167,0.5175991356372833
homem -> mulher,filósofa,engenheira,0.6304382085800171,0.3695617914199829
mulher -> homem,filósofo,declara-se,0.5304943323135376,0.4695056676864624
homem -> mulher,arquiteta,engenheira,0.6496028900146484,0.35039710998535156
mulher -> homem,arquiteto,vinci,0.5106102228164673,0.4893897771835327
homem -> mulher,neurocirurgiã,engenheira,0.4554935693740845,0.5445064306259155
mulher -> homem,neurocirurgião,francófono,0.5126615166664124,0.48733848333358765
homem -> mulher,divorciada,casado,0.5996062159538269,0.4003937840461731
mulher -> homem,divorciado,theotokópoulos,0.31469857692718506,0.6853014230728149
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ministro,ministro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,subsecretário,0.7705182433128357,0.2294817566871643
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,executivo,1.0,0.0
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,daumier,0.5660355687141418,0.43396443128585815
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,vinci,0.5586179494857788,0.4413820505142212
homem -> mulher,atriz,atriz,1.0,0.0
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,romancista,0.8512415885925293,0.1487584114074707
homem -> mulher,tia,esposa,0.5901499390602112,0.4098500609397888
mulher -> homem,tio,breu,0.3525509238243103,0.6474490761756897
homem -> mulher,irmã,irmã,1.0,0.0
mulher -> homem,irmão,irmão,1.0,0.0
homem -> mulher,enteada,sfat,0.5436654090881348,0.45633459091186523
mulher -> homem,enteado,impotente,0.589223325252533,0.41077667474746704
homem -> mulher,dama,herdeira,0.674026608467102,0.32597339153289795
mulher -> homem,cavalheiro,ó,0.461368203163147,0.538631796836853
homem -> mulher,ladra,travesti,0.5829945206642151,0.4170054793357849
mulher -> homem,ladrão,macho,0.5251517295837402,0.47484827041625977
homem -> mulher,blogueira,ex-senadora,0.47659027576446533,0.5234097242355347
mulher -> homem,blogueiro,canibal,0.6536735892295837,0.34632641077041626
homem -> mulher,bibliotecária,engenheira,0.5843841433525085,0.41561585664749146
mulher -> homem,bibliotecário,chemie,0.6285789608955383,0.37142103910446167
homem -> mulher,bióloga,engenheira,0.8098514676094055,0.19014853239059448
mulher -> homem,biólogo,astrónomo,0.7853526473045349,0.2146473526954651
homem -> mulher,geóloga,engenheira,0.768337607383728,0.23166239261627197
mulher -> homem,geólogo,gros,0.5791060924530029,0.42089390754699707
homem -> mulher,cuidadora,tereshkova,0.2928256094455719,0.7071743905544281
mulher -> homem,cuidador,desconfiado,0.6694739460945129,0.33052605390548706
homem -> mulher,delegada,assessora,0.7301274538040161,0.2698725461959839
mulher -> homem,delegado,lafaiete,0.5527893900871277,0.4472106099128723
homem -> mulher,cirurgiã,enfermeira,0.5525608658790588,0.44743913412094116
mulher -> homem,cirurgião,óvulo,0.4657917320728302,0.5342082679271698
