analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0,0.0
mulher -> homem,deputado,deputado,1.0,0.0
homem -> mulher,presidenta,primeira-dama,0.5564175248146057,0.4435824751853943
mulher -> homem,presidente,fraudulento,0.14590181410312653,0.8540981858968735
homem -> mulher,senadora,senadora,1.0,0.0
mulher -> homem,senador,senador,1.0,0.0
homem -> mulher,juíza,juíza,1.0,0.0
mulher -> homem,juiz,juiz,0.9999999403953552,5.960464477539063e-08
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,ortopedista,0.591264009475708,0.408735990524292
homem -> mulher,professora,professora,1.0,0.0
mulher -> homem,professor,professor,1.0,0.0
homem -> mulher,engenheira,engenheira,1.0,0.0
mulher -> homem,engenheiro,educador,0.6041756868362427,0.3958243131637573
homem -> mulher,cantora,cantora,1.0,0.0
mulher -> homem,cantor,ludmilla,0.6391812562942505,0.3608187437057495
homem -> mulher,musicista,pianista,0.7820736169815063,0.21792638301849365
mulher -> homem,músico,saxofonista,0.7515921592712402,0.24840784072875977
homem -> mulher,dançarina,dançarina,1.0,0.0
mulher -> homem,dançarino,perfeccionista,0.4350883364677429,0.5649116635322571
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,brichta,0.28932419419288635,0.7106758058071136
homem -> mulher,esposa,esposa,1.0,0.0
mulher -> homem,marido,talibe,0.1624993085861206,0.8375006914138794
homem -> mulher,mãe,esposa,0.5415041446685791,0.4584958553314209
mulher -> homem,pai,menino,0.4772346317768097,0.5227653682231903
homem -> mulher,filha,filha,0.9999999403953552,5.960464477539063e-08
mulher -> homem,filho,filho,1.0000001192092896,-1.1920928955078125e-07
homem -> mulher,casada,empresária,0.6770159006118774,0.32298409938812256
mulher -> homem,casado,nadeau,0.3037565350532532,0.6962434649467468
homem -> mulher,programadora,geóloga,0.5523017644882202,0.4476982355117798
mulher -> homem,programador,estático,0.44834524393081665,0.5516547560691833
homem -> mulher,pesquisadora,pesquisadora,1.0,0.0
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,engenheira,0.6171103119850159,0.38288968801498413
mulher -> homem,astrônomo,hutcheson,0.5801777243614197,0.4198222756385803
homem -> mulher,médica,médica,0.9999999403953552,5.960464477539063e-08
mulher -> homem,médico,lister,0.4665501117706299,0.5334498882293701
homem -> mulher,enfermeira,doutorada,0.3825434446334839,0.6174565553665161
mulher -> homem,enfermeiro,caçador,0.4815196394920349,0.5184803605079651
homem -> mulher,filósofa,geóloga,0.6498796343803406,0.3501203656196594
mulher -> homem,filósofo,pensador,0.8711068034172058,0.1288931965827942
homem -> mulher,arquiteta,engenheira,0.6665164232254028,0.33348357677459717
mulher -> homem,arquiteto,papagaio,0.3107457160949707,0.6892542839050293
homem -> mulher,neurocirurgiã,geóloga,0.6192072629928589,0.3807927370071411
mulher -> homem,neurocirurgião,estático,0.4206157922744751,0.5793842077255249
homem -> mulher,divorciada,esposa,0.5029777884483337,0.49702221155166626
mulher -> homem,divorciado,dizer-lhe,0.26319482922554016,0.7368051707744598
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0,0.0
mulher -> homem,ministro,ministro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,secretário,0.9999999403953552,5.960464477539063e-08
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,conselheira,0.7028500437736511,0.2971499562263489
mulher -> homem,executivo,gestor,0.6025774478912354,0.39742255210876465
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,engenheira,0.5847471952438354,0.41525280475616455
mulher -> homem,fotógrafo,henrik,0.5795514583587646,0.42044854164123535
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,escultor,0.8920827507972717,0.10791724920272827
homem -> mulher,atriz,atriz,1.0,0.0
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,romancista,0.8306151628494263,0.16938483715057373
homem -> mulher,tia,esposa,0.6221723556518555,0.37782764434814453
mulher -> homem,tio,menino,0.4994094669818878,0.5005905330181122
homem -> mulher,irmã,esposa,0.6423473358154297,0.3576526641845703
mulher -> homem,irmão,rapaz,0.36144334077835083,0.6385566592216492
homem -> mulher,enteada,nora,0.7185859084129333,0.28141409158706665
mulher -> homem,enteado,caspar,0.7474974393844604,0.25250256061553955
homem -> mulher,dama,dama,1.0,0.0
mulher -> homem,cavalheiro,ó,0.49773553013801575,0.5022644698619843
homem -> mulher,ladra,abordada,0.47983425855636597,0.520165741443634
mulher -> homem,ladrão,javé,0.4569990336894989,0.5430009663105011
homem -> mulher,blogueira,geóloga,0.42719292640686035,0.5728070735931396
mulher -> homem,blogueiro,safado,0.5666174292564392,0.4333825707435608
homem -> mulher,bibliotecária,pediatria,0.618306577205658,0.38169342279434204
mulher -> homem,bibliotecário,gruber,0.418352335691452,0.581647664308548
homem -> mulher,bióloga,geóloga,0.7754445672035217,0.22455543279647827
mulher -> homem,biólogo,astrónomo,0.7612155675888062,0.23878443241119385
homem -> mulher,geóloga,geóloga,0.9999999403953552,5.960464477539063e-08
mulher -> homem,geólogo,pedagogo,0.77797931432724,0.22202068567276
homem -> mulher,cuidadora,measure,0.5784662365913391,0.4215337634086609
mulher -> homem,cuidador,armário,0.5130119919776917,0.48698800802230835
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,abi,0.4454851448535919,0.5545148551464081
homem -> mulher,cirurgiã,engenheira,0.621455192565918,0.37854480743408203
mulher -> homem,cirurgião,antiquado,0.2690982520580292,0.7309017479419708
homem -> mulher,torcedora,athlético,0.4403785169124603,0.5596214830875397
mulher -> homem,torcedor,torcedor,1.0,0.0
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,rene,0.362360417842865,0.637639582157135
homem -> mulher,programadora,geóloga,0.5523017644882202,0.4476982355117798
mulher -> homem,programador,estático,0.44834524393081665,0.5516547560691833
homem -> mulher,garçonete,neurocirurgiã,0.2841034233570099,0.7158965766429901
mulher -> homem,garçom,lavador,0.5559192895889282,0.4440807104110718
homem -> mulher,santa,monja,0.43731722235679626,0.5626827776432037
mulher -> homem,santo,brejo,0.44639670848846436,0.5536032915115356
