analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0,0.0
mulher -> homem,deputado,deputado,1.0,0.0
homem -> mulher,presidenta,primeira-dama,0.582312822341919,0.41768717765808105
mulher -> homem,presidente,tancredo,0.37709131836891174,0.6229086816310883
homem -> mulher,senadora,governadora,0.8941865563392639,0.10581344366073608
mulher -> homem,senador,senador,0.9999999403953552,5.960464477539063e-08
homem -> mulher,juíza,juíza,1.0,0.0
mulher -> homem,juiz,juiz,1.0,0.0
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,mansur,0.49271368980407715,0.5072863101959229
homem -> mulher,professora,professora,1.0,0.0
mulher -> homem,professor,professor,1.0,0.0
homem -> mulher,engenheira,engenheira,0.9999999403953552,5.960464477539063e-08
mulher -> homem,engenheiro,proponente,0.30320507287979126,0.6967949271202087
homem -> mulher,cantora,cantora,1.0,0.0
mulher -> homem,cantor,sertanejo,0.6961762309074402,0.3038237690925598
homem -> mulher,musicista,musicista,1.0,0.0
mulher -> homem,músico,virtuoso,0.6239699125289917,0.3760300874710083
homem -> mulher,dançarina,dançarina,0.9999998807907104,1.1920928955078125e-07
mulher -> homem,dançarino,papagaio,0.4678134620189667,0.5321865379810333
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,papagaio,0.2484029233455658,0.7515970766544342
homem -> mulher,esposa,esposa,1.0,0.0
mulher -> homem,marido,talibe,0.20587153732776642,0.7941284626722336
homem -> mulher,mãe,mãe,1.0,0.0
mulher -> homem,pai,menino,0.45979586243629456,0.5402041375637054
homem -> mulher,filha,filha,1.0,0.0
mulher -> homem,filho,filho,1.0,0.0
homem -> mulher,casada,empresária,0.7101408243179321,0.28985917568206787
mulher -> homem,casado,bruni,0.3121272623538971,0.6878727376461029
homem -> mulher,programadora,geóloga,0.6322498917579651,0.3677501082420349
mulher -> homem,programador,empírico,0.5319498181343079,0.46805018186569214
homem -> mulher,pesquisadora,pesquisadora,1.0,0.0
mulher -> homem,pesquisador,pesquisador,0.9999999403953552,5.960464477539063e-08
homem -> mulher,astrônoma,geóloga,0.7205899357795715,0.27941006422042847
mulher -> homem,astrônomo,ocultista,0.5344622135162354,0.46553778648376465
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,médico,1.0,0.0
homem -> mulher,enfermeira,geóloga,0.45015570521354675,0.5498442947864532
mulher -> homem,enfermeiro,cozinheiro,0.44393402338027954,0.5560659766197205
homem -> mulher,filósofa,geóloga,0.710049569606781,0.289950430393219
mulher -> homem,filósofo,pensador,0.8777308464050293,0.1222691535949707
homem -> mulher,arquiteta,geóloga,0.7264807224273682,0.27351927757263184
mulher -> homem,arquiteto,papagaio,0.3308950364589691,0.6691049635410309
homem -> mulher,neurocirurgiã,geóloga,0.5219926834106445,0.47800731658935547
mulher -> homem,neurocirurgião,hominídeo,0.4696980118751526,0.5303019881248474
homem -> mulher,divorciada,esposa,0.5152029395103455,0.48479706048965454
mulher -> homem,divorciado,cadija,0.39481061697006226,0.6051893830299377
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,tímido,0.3298385441303253,0.6701614558696747
homem -> mulher,ministra,ministra,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ministro,ministro,0.9999999403953552,5.960464477539063e-08
homem -> mulher,secretária,secretária,0.9999999403953552,5.960464477539063e-08
mulher -> homem,secretário,secretário,1.0,0.0
homem -> mulher,assessora,assessora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,executivo,1.0,0.0
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,fotógrafo,liev,0.45435550808906555,0.5456444919109344
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,vinci,0.5523900389671326,0.44760996103286743
homem -> mulher,atriz,atriz,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,romancista,0.8298354148864746,0.1701645851135254
homem -> mulher,tia,esposa,0.5768371224403381,0.42316287755966187
mulher -> homem,tio,menino,0.5053958296775818,0.4946041703224182
homem -> mulher,irmã,esposa,0.633502721786499,0.366497278213501
mulher -> homem,irmão,menino,0.36448538303375244,0.6355146169662476
homem -> mulher,enteada,nora,0.7152188420295715,0.28478115797042847
mulher -> homem,enteado,açougueiro,0.6383197903633118,0.36168020963668823
homem -> mulher,dama,dama,0.9999999403953552,5.960464477539063e-08
mulher -> homem,cavalheiro,cavalheiro,1.0,0.0
homem -> mulher,ladra,mmp,0.4944117069244385,0.5055882930755615
mulher -> homem,ladrão,pipas,0.4001275300979614,0.5998724699020386
homem -> mulher,blogueira,prioli,0.7250973582267761,0.2749026417732239
mulher -> homem,blogueiro,papagaio,0.5892010927200317,0.41079890727996826
homem -> mulher,bibliotecária,geóloga,0.6734158992767334,0.3265841007232666
mulher -> homem,bibliotecário,tally,0.4273422956466675,0.5726577043533325
homem -> mulher,bióloga,geóloga,0.8183640837669373,0.18163591623306274
mulher -> homem,biólogo,antropólogo,0.8363832235336304,0.16361677646636963
homem -> mulher,geóloga,geóloga,0.9999999403953552,5.960464477539063e-08
mulher -> homem,geólogo,anatol,0.5360821485519409,0.4639178514480591
homem -> mulher,cuidadora,diretora-geral,0.5630645155906677,0.4369354844093323
mulher -> homem,cuidador,parteiro,0.5790432691574097,0.42095673084259033
homem -> mulher,delegada,assessora,0.7141095399856567,0.28589046001434326
mulher -> homem,delegado,indagou,0.22355930507183075,0.7764406949281693
homem -> mulher,cirurgiã,médica,0.5317058563232422,0.4682941436767578
mulher -> homem,cirurgião,pipas,0.30339497327804565,0.6966050267219543
homem -> mulher,torcedora,dodô,0.29704317450523376,0.7029568254947662
mulher -> homem,torcedor,torcedor,1.0,0.0
homem -> mulher,sócia,diretora,0.6734853386878967,0.32651466131210327
mulher -> homem,sócio,investidor,0.5988975763320923,0.4011024236679077
homem -> mulher,programadora,geóloga,0.6322498917579651,0.3677501082420349
mulher -> homem,programador,empírico,0.5319498181343079,0.46805018186569214
homem -> mulher,garçonete,msp,0.2773047089576721,0.7226952910423279
mulher -> homem,garçom,cozinheiro,0.5690178275108337,0.43098217248916626
homem -> mulher,santa,doutorada,0.24588006734848022,0.7541199326515198
mulher -> homem,santo,lagoinha,0.45102041959762573,0.5489795804023743
