analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0,0.0
mulher -> homem,deputado,deputado,1.0,0.0
homem -> mulher,presidenta,vice-presidente,0.5538938045501709,0.4461061954498291
mulher -> homem,presidente,goza,0.473545640707016,0.526454359292984
homem -> mulher,senadora,senadora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,senador,mandato,0.6938784122467041,0.3061215877532959
homem -> mulher,juíza,juíza,1.0,0.0
mulher -> homem,juiz,juiz,1.0,0.0
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,advogado,1.0,0.0
homem -> mulher,professora,professora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,professor,professor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,engenheira,engenheira,1.0,0.0
mulher -> homem,engenheiro,informático,0.6958248615264893,0.30417513847351074
homem -> mulher,cantora,cantora,1.0,0.0
mulher -> homem,cantor,cantor,1.0,0.0
homem -> mulher,musicista,musicista,0.9999999403953552,5.960464477539063e-08
mulher -> homem,músico,músico,1.0,0.0
homem -> mulher,dançarina,dançarina,1.0,0.0
mulher -> homem,dançarino,dançarino,1.0,0.0
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,empresário,1.0,0.0
homem -> mulher,esposa,esposa,0.9999999403953552,5.960464477539063e-08
mulher -> homem,marido,filho,0.527042806148529,0.47295719385147095
homem -> mulher,mãe,mãe,1.0,0.0
mulher -> homem,pai,pai,1.0,0.0
homem -> mulher,filha,filha,1.0,0.0
mulher -> homem,filho,filho,1.0,0.0
homem -> mulher,casada,casada,1.0,0.0
mulher -> homem,casado,namorou,0.6392574310302734,0.36074256896972656
homem -> mulher,programadora,engenheira,0.5724512934684753,0.42754870653152466
mulher -> homem,programador,apreende,0.42976465821266174,0.5702353417873383
homem -> mulher,pesquisadora,pesquisadora,1.0,0.0
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,paleontóloga,0.7999170422554016,0.2000829577445984
mulher -> homem,astrônomo,denton,0.5849360227584839,0.4150639772415161
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,médico,1.0,0.0
homem -> mulher,enfermeira,doutorada,0.45260462164878845,0.5473953783512115
mulher -> homem,enfermeiro,morell,0.4794760048389435,0.5205239951610565
homem -> mulher,filósofa,filósofa,1.0,0.0
mulher -> homem,filósofo,espiritualista,0.7382928729057312,0.2617071270942688
homem -> mulher,arquiteta,escultora,0.7370262742042542,0.26297372579574585
mulher -> homem,arquiteto,cazarré,0.4487854838371277,0.5512145161628723
homem -> mulher,neurocirurgiã,geóloga,0.6643586754798889,0.3356413245201111
mulher -> homem,neurocirurgião,eclipsada,0.6328368186950684,0.36716318130493164
homem -> mulher,divorciada,esposa,0.6138923168182373,0.3861076831817627
mulher -> homem,divorciado,odets,0.6654676198959351,0.33453238010406494
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0000001192092896,-1.1920928955078125e-07
mulher -> homem,ministro,ministro,1.0,0.0
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,secretário,1.0,0.0
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,planejamento,0.49540767073631287,0.5045923292636871
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,0.9999999403953552,5.960464477539063e-08
mulher -> homem,fotógrafo,fotógrafo,0.9999999403953552,5.960464477539063e-08
homem -> mulher,pintora,pintora,1.0,0.0
mulher -> homem,pintor,alma-tadema,0.6626961827278137,0.3373038172721863
homem -> mulher,atriz,atriz,1.0,0.0
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,escritor,1.0,0.0
homem -> mulher,tia,tia,0.9999999403953552,5.960464477539063e-08
mulher -> homem,tio,tio,0.9999999403953552,5.960464477539063e-08
homem -> mulher,irmã,irmã,1.0,0.0
mulher -> homem,irmão,irmão,1.0,0.0
homem -> mulher,enteada,esposa,0.7249305248260498,0.2750694751739502
mulher -> homem,enteado,criá-lo,0.6353500485420227,0.3646499514579773
homem -> mulher,dama,dama,1.0,0.0
mulher -> homem,cavalheiro,cavalheiro,1.0,0.0
homem -> mulher,ladra,loira,0.5390809178352356,0.4609190821647644
mulher -> homem,ladrão,fábula,0.538500189781189,0.46149981021881104
homem -> mulher,blogueira,prioli,0.7375491857528687,0.26245081424713135
mulher -> homem,blogueiro,cocielo,0.8170371651649475,0.1829628348350525
homem -> mulher,bibliotecária,arquivista,0.47524890303611755,0.5247510969638824
mulher -> homem,bibliotecário,kittel,0.5190812945365906,0.4809187054634094
homem -> mulher,bióloga,geóloga,0.8710729479789734,0.1289270520210266
mulher -> homem,biólogo,paleobotânico,0.7914426922798157,0.20855730772018433
homem -> mulher,geóloga,geóloga,1.0,0.0
mulher -> homem,geólogo,paleobotânico,0.8482052683830261,0.15179473161697388
homem -> mulher,cuidadora,rangoon,0.7376798391342163,0.2623201608657837
mulher -> homem,cuidador,criá-lo,0.7188358306884766,0.28116416931152344
homem -> mulher,delegada,delegada,1.0,0.0
mulher -> homem,delegado,delegado,1.0,0.0
homem -> mulher,cirurgiã,médica,0.6482699513435364,0.3517300486564636
mulher -> homem,cirurgião,toshiro,0.4195913076400757,0.5804086923599243
homem -> mulher,torcedora,regatas,0.7243192195892334,0.2756807804107666
mulher -> homem,torcedor,queixada,0.594448983669281,0.405551016330719
homem -> mulher,sócia,sócia,1.0,0.0
mulher -> homem,sócio,sócio,1.0,0.0
homem -> mulher,programadora,engenheira,0.5724512934684753,0.42754870653152466
mulher -> homem,programador,apreende,0.42976465821266174,0.5702353417873383
homem -> mulher,garçonete,garçonete,1.0,0.0
mulher -> homem,garçom,canutt,0.6233654022216797,0.3766345977783203
homem -> mulher,santa,tirso,0.5797662138938904,0.4202337861061096
mulher -> homem,santo,cruz,0.41594499349594116,0.5840550065040588
