analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0,0.0
mulher -> homem,deputado,deputado,1.0,0.0
homem -> mulher,presidenta,primeira-dama,0.5109130144119263,0.48908698558807373
mulher -> homem,presidente,ex-presidente,0.713813304901123,0.28618669509887695
homem -> mulher,senadora,senadora,1.0,0.0
mulher -> homem,senador,senador,0.9999999403953552,5.960464477539063e-08
homem -> mulher,juíza,juíza,1.0,0.0
mulher -> homem,juiz,juiz,1.0,0.0
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,janine,0.47583815455436707,0.5241618454456329
homem -> mulher,professora,professora,1.0,0.0
mulher -> homem,professor,professor,1.0,0.0
homem -> mulher,engenheira,engenheira,1.0,0.0
mulher -> homem,engenheiro,estatístico,0.4559529423713684,0.5440470576286316
homem -> mulher,cantora,cantora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,cantor,ludmilla,0.5939170122146606,0.40608298778533936
homem -> mulher,musicista,musicista,1.0,0.0
mulher -> homem,músico,virtuoso,0.610236644744873,0.38976335525512695
homem -> mulher,dançarina,musicista,0.7980154752731323,0.20198452472686768
mulher -> homem,dançarino,carnavália,0.4918728172779083,0.5081271827220917
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,youtuber,0.6228498220443726,0.37715017795562744
homem -> mulher,esposa,esposa,1.0,0.0
mulher -> homem,marido,profeta,0.2513561248779297,0.7486438751220703
homem -> mulher,mãe,mãe,1.0,0.0
mulher -> homem,pai,menino,0.45529940724372864,0.5447005927562714
homem -> mulher,filha,filha,1.0,0.0
mulher -> homem,filho,filho,1.0000001192092896,-1.1920928955078125e-07
homem -> mulher,casada,empresária,0.6809120774269104,0.3190879225730896
mulher -> homem,casado,fellini,0.3002470135688782,0.6997529864311218
homem -> mulher,programadora,engenheira,0.518538236618042,0.481461763381958
mulher -> homem,programador,empírico,0.5250943899154663,0.4749056100845337
homem -> mulher,pesquisadora,pesquisadora,1.0,0.0
mulher -> homem,pesquisador,pesquisador,1.0,0.0
homem -> mulher,astrônoma,engenheira,0.6310490965843201,0.36895090341567993
mulher -> homem,astrônomo,girard,0.5958176255226135,0.4041823744773865
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,clínico,0.6953567862510681,0.3046432137489319
homem -> mulher,enfermeira,psicóloga,0.6163747310638428,0.3836252689361572
mulher -> homem,enfermeiro,cozinheiro,0.47907671332359314,0.5209232866764069
homem -> mulher,filósofa,escritora,0.7924826741218567,0.2075173258781433
mulher -> homem,filósofo,girard,0.6627662777900696,0.3372337222099304
homem -> mulher,arquiteta,engenheira,0.6301199197769165,0.3698800802230835
mulher -> homem,arquiteto,fausto,0.49687325954437256,0.5031267404556274
homem -> mulher,neurocirurgiã,geóloga,0.5435652136802673,0.45643478631973267
mulher -> homem,neurocirurgião,irreal,0.4137902557849884,0.5862097442150116
homem -> mulher,divorciada,casado,0.5972288846969604,0.40277111530303955
mulher -> homem,divorciado,amou,0.5028270483016968,0.4971729516983032
homem -> mulher,amiga,amiga,1.0,0.0
mulher -> homem,amigo,amigo,1.0,0.0
homem -> mulher,ministra,ministra,1.0,0.0
mulher -> homem,ministro,ministro,1.0,0.0
homem -> mulher,secretária,secretária,1.0,0.0
mulher -> homem,secretário,secretário,1.0,0.0
homem -> mulher,assessora,assessora,1.0,0.0
mulher -> homem,assessor,assessor,1.0,0.0
homem -> mulher,executiva,executiva,1.0,0.0
mulher -> homem,executivo,executivo,1.0,0.0
homem -> mulher,diretora,diretora,1.0,0.0
mulher -> homem,diretor,diretor,1.0,0.0
homem -> mulher,fotógrafa,fotógrafa,1.0,0.0
mulher -> homem,fotógrafo,fellini,0.5450657606124878,0.4549342393875122
homem -> mulher,pintora,pintora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,pintor,girard,0.48163047432899475,0.5183695256710052
homem -> mulher,atriz,atriz,0.9999999403953552,5.960464477539063e-08
mulher -> homem,ator,ator,1.0,0.0
homem -> mulher,escritora,escritora,1.0,0.0
mulher -> homem,escritor,romancista,0.8469148874282837,0.1530851125717163
homem -> mulher,tia,esposa,0.6064567565917969,0.3935432434082031
mulher -> homem,tio,menino,0.463849276304245,0.536150723695755
homem -> mulher,irmã,esposa,0.6363328099250793,0.36366719007492065
mulher -> homem,irmão,rapaz,0.3803598880767822,0.6196401119232178
homem -> mulher,enteada,nora,0.74793541431427,0.25206458568573
mulher -> homem,enteado,hixame,0.5752780437469482,0.42472195625305176
homem -> mulher,dama,plebeia,0.5468851923942566,0.4531148076057434
mulher -> homem,cavalheiro,senhor,0.6201156377792358,0.37988436222076416
homem -> mulher,ladra,descalça,0.47947588562965393,0.5205241143703461
mulher -> homem,ladrão,canibal,0.590409517288208,0.409590482711792
homem -> mulher,blogueira,empresária,0.5527926087379456,0.44720739126205444
mulher -> homem,blogueiro,canibal,0.5391373634338379,0.4608626365661621
homem -> mulher,bibliotecária,diretora-geral,0.6285883784294128,0.37141162157058716
mulher -> homem,bibliotecário,lessig,0.427670419216156,0.572329580783844
homem -> mulher,bióloga,engenheira,0.7556158304214478,0.24438416957855225
mulher -> homem,biólogo,giorgi,0.5837509632110596,0.41624903678894043
homem -> mulher,geóloga,engenheira,0.7451115250587463,0.25488847494125366
mulher -> homem,geólogo,monir,0.4999264180660248,0.5000735819339752
homem -> mulher,cuidadora,diretora-geral,0.5037981867790222,0.4962018132209778
mulher -> homem,cuidador,capitolino,0.5805973410606384,0.4194026589393616
homem -> mulher,delegada,secretária,0.5839724540710449,0.4160275459289551
mulher -> homem,delegado,abi,0.4782944917678833,0.5217055082321167
homem -> mulher,cirurgiã,engenheira,0.6368920803070068,0.36310791969299316
mulher -> homem,cirurgião,kelsen,0.4461849629878998,0.5538150370121002
homem -> mulher,torcedora,cruz-maltino,0.5211579203605652,0.4788420796394348
mulher -> homem,torcedor,fanático,0.7990732192993164,0.2009267807006836
homem -> mulher,sócia,sócia,0.9999999403953552,5.960464477539063e-08
mulher -> homem,sócio,dorio,0.3823596239089966,0.6176403760910034
homem -> mulher,programadora,engenheira,0.518538236618042,0.481461763381958
mulher -> homem,programador,empírico,0.5250943899154663,0.4749056100845337
homem -> mulher,garçonete,enfermeira,0.6800702810287476,0.31992971897125244
mulher -> homem,garçom,houdini,0.4268353581428528,0.5731646418571472
homem -> mulher,santa,comunhão,0.278294175863266,0.721705824136734
mulher -> homem,santo,jesus,0.48945966362953186,0.5105403363704681
