analogy,expected,result,cos_similarity,cos_distance
homem -> mulher,deputada,deputada,1.0,0.0
mulher -> homem,deputado,deputado,0.9999999403953552,5.960464477539063e-08
homem -> mulher,presidenta,primeira-dama,0.5780755877494812,0.4219244122505188
mulher -> homem,presidente,nivariense,0.2859667241573334,0.7140332758426666
homem -> mulher,senadora,senadora,1.0,0.0
mulher -> homem,senador,senador,1.0,0.0
homem -> mulher,juíza,juíza,0.9999999403953552,5.960464477539063e-08
mulher -> homem,juiz,juiz,1.0,0.0
homem -> mulher,advogada,advogada,1.0,0.0
mulher -> homem,advogado,ortopedista,0.5636903643608093,0.4363096356391907
homem -> mulher,professora,professora,1.0,0.0
mulher -> homem,professor,professor,0.9999999403953552,5.960464477539063e-08
homem -> mulher,engenheira,engenheira,0.9999999403953552,5.960464477539063e-08
mulher -> homem,engenheiro,psicólogo,0.5510931611061096,0.4489068388938904
homem -> mulher,cantora,cantora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,cantor,ludmilla,0.6236256957054138,0.3763743042945862
homem -> mulher,musicista,pianista,0.742891788482666,0.257108211517334
mulher -> homem,músico,virtuoso,0.6197521090507507,0.38024789094924927
homem -> mulher,dançarina,dançarina,1.0,0.0
mulher -> homem,dançarino,perfeccionista,0.49695244431495667,0.5030475556850433
homem -> mulher,empresária,empresária,1.0,0.0
mulher -> homem,empresário,ex-bbb,0.36355361342430115,0.6364463865756989
homem -> mulher,esposa,esposa,1.0,0.0
mulher -> homem,marido,meio-irmão,0.5097075700759888,0.49029242992401123
homem -> mulher,mãe,esposa,0.5386664867401123,0.4613335132598877
mulher -> homem,pai,rapaz,0.45085135102272034,0.5491486489772797
homem -> mulher,filha,filha,1.0,0.0
mulher -> homem,filho,filho,1.0,0.0
homem -> mulher,casada,empresária,0.6825876832008362,0.3174123167991638
mulher -> homem,casado,fischer,0.47138500213623047,0.5286149978637695
homem -> mulher,programadora,geóloga,0.6397625207901001,0.3602374792098999
mulher -> homem,programador,complemento,0.468454509973526,0.531545490026474
homem -> mulher,pesquisadora,pesquisadora,0.9999999403953552,5.960464477539063e-08
mulher -> homem,pesquisador,pesquisador,0.9999999403953552,5.960464477539063e-08
homem -> mulher,astrônoma,engenheira,0.6547142267227173,0.3452857732772827
mulher -> homem,astrônomo,ocultista,0.6494951248168945,0.35050487518310547
homem -> mulher,médica,médica,1.0,0.0
mulher -> homem,médico,preparo,0.2218022495508194,0.7781977504491806
